ID,Label,Text
4383,CRITICAL,Pero que mana con asustar a la gente  que no que no  que nunca van a poder obligar a nadie a vacunarse  no veis que siempre es para meter miedo   Con el pasaporte COVID hicieron lo mismo para que mucha gente se vacunase para entrar a un bar o para ir a la discoteca etc  pero ya veis que no pudieron con los que seguimos aguantando el chaparrn y estos papanatas de Vox tampoco van a conseguir nada de lo que dicen  A empoderarse y no darle poder a estos malnacidos 
1050,CRITICAL,Las 3 fases de la mortalidad POR VACUNAS COVID  FASE 1  A corto plazo   0 a 30 das   Trombos  coagulaciones  miocarditis  infartos y derrames  ataques al corazn  abortos espontneos  shock anafilpticos y  o embolia pulmonar  FASE 2  Medio plazo   1 a 12 meses   Deficiencia inmunolgica inducida por vacuna Covid  ADE  Ensalzamiento de dependencia por anticuerpos   reacciones autoinmunes  destruccin neurolgica de protenas Prion  Like  Fallo cardiaco  FASE 3  Largo plazo  1 a 10 aos  Dao de cromosomas inducido por la protena Spike de la vacuna Covid  Cncer  Inmunodeficiencia severa  Desrdenes autoinmunes severos  Supresin del mecanismo NHEJ de reparacin de ADN  Infertilidad y  o desrdenes reproductivos  https  t  me  elinvestigador _ org 
838,CRITICAL,La madre  81 aos  de mi amigo falleci anoche  Ingres por sncope hace unos das en hospital  Tena marcapasos  Le revisaron y no encontraron causa  el marcapasos estaba bien  Le iban a hacer hoy cateterismo para descartar trombo  Estaba bien  consciente y estable  A mi amigo le dijeron que de encontrar algo en el cateterismo sera operable  De repente falleci anoche  Sin un motivo ni un por qu  Triple vacunada  
1019,CRITICAL,Buenas tardes  una persona muy cercana  se vacuno 2 dosis de   china  y el tena ms 4 aos con su diabetes controlada de hecho ya no tomaba medicamentos  y ahora la tiene muy elevada  aparte de eso  ltimamente le mucha gripa y hoy en da tiene neumonia  bajo de peso  falta de apetito  va al mdico le hicieron placas y ha mejorado segn el mdico  pero yo cada da lo veo muy desmejorado y habla vidas a veces din sentido  tiene 84 aos y eta un seor muy lleno de vida y activo 
367,CRITICAL,Pues curiosamente al principio de la pandemia el grupo de mis hijos cogieron sarna y tuvieran que tratarse todos  Actualmente me he vuelto a enterar de que hay ms gente  Me interesa saber que tiene que ver todo esto 
957,CRITICAL,Hola  Queria comentar el caso de mi abuela  Padece artrosis y artriris hace aos  siempre ha tenido sus crisis de dolores pero nunca como los dolores qe tiene ahora  no puede ni levantarse  le duele todo el cuerpo  le cuesta hacer cualquier cosa con las manos  Todo a raiz de ponerse la vacuna de la gripe y la tercera del covid hace unas semanas  Queria saber si tomar cds podria ayudarle en algo  o que podria hacer para ayudarla  Os lo agradecera 
4349,CONSPIRACY,Como salga vox id preparando todos el bracito para que nos inyecten el veneno  No slo las imgenes de Olona incitando a la inoculacin si no Steegman faltndonos al respeto a los no inoculados una y otra vez y ahora Javier Ortega Smith diciendo que es bueno que quien gobierne dirija todo lo referente entre otras cosas las sanitarias  VOX NOS HA TRAICIONADO  Han metido las  vacunas  COVID en el calendario vacunal de los nios y piden que sea OBLIGATORIAS  
1604,CONSPIRACY, Ver parte 12  El artculo concluye   Nuestro estudio es el primer estudio in vitro sobre el efecto de la vacuna de ARNm de Cov9 BNT162b2 en la lnea celular de hgado humano  Presentamos evidencia sobre la entrada rpida de BNT162b2 en las clulas y la subsiguiente transcripcin inversa intracelular de ARNm de BNT162b2 en ADN   Refirindose al estudio  el Dr Peter  McCullough tuite   Alden et al  Universidad de  Lund  Suecia  confirma uno de nuestros peores temores  El material gentico exgeno [ extracelular ] que codifica la peligrosa Protena Spike se transcribe inversamente en el genoma humano  posible expresin constitutiva a largo plazo  sntesis de promocin de enfermedades  pico letal    Podran las vacunas de ARNm llegar a alterar permanentemente el ADN  La ciencia reciente sugiere que si  es posible  Fue este el plan todo el tiempo  Para responder a la pregunta de si esto ha sido planeado  a continuacin se muestra una seleccin de extractos de personas infames sobre la edicin de  genes  en sus propias palabras  No se requieren ms comentarios  estos extractos hablan por s solos  usted decide  En una entrevista con Charlie Rose  Klaus  Schwab dijo   La diferencia de esta cuarta revolucin industrial es que no cambia lo que ests haciendo  te cambia a ti  Si tomas la edicin gentica  solo como ejemplo  eres t quien est cambiando  Y por supuesto  esto tiene un gran impacto en tu identidad   https  youtu  be  sWURQXVidcY Tal  Zaks  director mdico de  Moderna  declar   En cada clula hay algo llamado ARN mensajero o  ARNm para abreviar  que transmite la informacin crtica del ADN en nuestros genes a la protena  que es realmente lo que todos estamos hecho de  Esta es la informacin crtica que determina lo que har la clula  Entonces  lo pensamos como un sistema operativo    Entonces  si realmente pudieras cambiar eso  si pudieras introducir una lnea de cdigo  o cambiar una lnea de cdigo  resulta que eso tiene profundas implicaciones para todo  desde la gripe hasta el cncer   https  youtu  be  AHB2bLILAvM Durante una entrevista con Anthony  Fauci el 30 de abril de 2020  Bill  Gates dijo que estaba particularmente entusiasmado con la bsqueda de un nuevo enfoque llamado  vacuna de ARN   Gates explic   A diferencia de una vacuna contra la gripe  que contiene fragmentos del virus de la influenza para que su sistema inmunolgico pueda aprender a atacarlos  una vacuna de ARN le da a su cuerpo el cdigo gentico necesario para producir fragmentos virales por s mismo   Por esta poca  Gates hizo un video promocional de sus  vacunas de  ARN      Forbes public un artculo el 29 de noviembre de 2021 de Steven  Salzberg titulado  S  la vacuna cambia su ADN  Un poquito  Eso es bueno   Y luego cambi el ttulo del artculo a  Las vacunas contra el covid no alteran su ADN  ayudan a elegir las clulas para fortalecer su respuesta inmunitaria   El autor cambi el titular para enfatizar que las  vacunas  no alteran su  ADN  sin cambiar nada del contenido del artculo    Fuente El observatorio del tiempo   Relacionado  Spain _ Denuncia 
9266,CONSPIRACY,  Cierran a las visitas el centro hospitalario Benito Menni de Valladolid tras 25 residentes contagiados de covid  19      Booom    TODOS TENAN LAS 3 DOSIS DE LA VACUNA EUGENSICA ASESINA DE ANCIANOS  
8072,CRITICAL,  La autopsia de un joven de 26 aos confirma la muerte por una miocarditis causada por la vacuna contra el COVID de Pfizer Lee el artculo aqu   https  tierrapura  org  2022  01  12  la  autopsia  de  un  joven  de  26  anos  confirma  la  muerte  por  una  miocarditis  causada  por  la  vacuna  contra  el  covid  de  pfizer    Sigue a Tierra Pura en  Telegram  https  bit  ly  36ertHL Safechat  https  bit  ly  3qDUxQW Facebook  https  bit  ly  3o0qTmZ Instagram  https  bit  ly  2V0zfyp Rumble  http  bit  ly  3pLURf0 
952,CRITICAL,Yo estoy igual  pero no me afecta lo que digan  mi suegra tras la 3 vacuna y 10 dias q lleva enferma  dice que se arrepiente  Mi madre la 3 que no se la pone  en las anteriores tuvo en un pie un moraton que torno en escaraun derrame que parecia al final una UPP  Y ahora le encuentran un trombo en un pulmon y esta con eparina  asique aun mas convencida de que no lo har mientras este en fase esperimental  animo  Y lucha x lo q crees  
4202,CRITICAL, Qu ocurre cuando un gobierno se salta sistemticamente la ley y cuando menoscaba los derechos de las personas  Como hemos comprobado  nada  Y seguimos  https  www  eldiario  es  politica  constitucional  anula  reforma  gobierno  mantener  restricciones  final  pandemia _ 1 _ 9046075  html El Constitucional anula tambin la reforma del Gobierno para mantener restricciones en el final de la pandemia 
4255,CONSPIRACY,Bestial lo de este artculo  que ya han publicado varios peridicos diferentes  Quiere vacunar y vacunar al mundo entero  en 6 meses  Supuestamente con el nuevo terrible virus que vendr  De verdad  quien se piense que estamos saliendo de este engao macabro y criminal  est muy muy engaado    https  as  com  diarioas  2022  02  13  actualidad  1644767587 _ 203804  html 
1251,CONSPIRACY,Pues mire  Yo he tenido la decepcion de mi vida con todo esto  Lo que dice de los sanitarios es la pura verdad  Son tecnicos  con mucha memoria  y cero capacidad de analisis  o de salir del protocolo  He visto muchisimas incoherencias en todo el engranaje  cientifico  de la covid  pero si algo ha sido anticientifico ha sido toda la teoria de la inmunidad de grupo con la vacuna  Pero ya ni con la vacuna  porq esto no era como el sarampion q una vez pasado o vacunado se es inmune  esto era cin la gripe  con reinfecciones y mutaciones  Y he estado 1 ao tratando de hacer razonar a mi compaeros sobre esa enorme mentira  basando mis argumentos en lo q aprendimos en epidemiologia en la facultad  y ha sido imposible  Como darse contra un muro  Solo algunos me dieron la razon en febrero de este ao  Le digo ms  A mi todo esto me ga pasado factura  Porq estoy en tratamiento psicologico  Y no empece a estar mal hasta q no empez la persecucion al no vacunado  
4622,CONSPIRACY,  El Doctor Robert O Young  tambin explica que  [ al hablar del  Efecto Corona  y el  Efecto de Protena Spike   en figuras 24  25  y 26  y explicar con imgenes a microscopio como se crea por intoxicacin ] ambos causados por la acidosis descompensada de los fluidos intersticiales y luego vasculares de un estilo de vida cido y especficamente  la exposicin a campos electromagnticos pulsantes txicos a 2  4gHz o ms  intoxicacin qumica por los alimentos y el agua ingeridos  la contaminacin txica del aire cido  las esteras qumicas y para rematar una inoculacin qumica nano  cargada  con las vacunas Covid  El Dr Robert O Young tambin expone  Los grmenes nacen en nosotros y de nosotros como una afeccin y no una infeccin de las clulas del cuerpo  En otras palabras  los grmenes son sntomas de desorganizacin celular y gentica y NO la causa especfica de la desorganizacin celular y gentica  Fuente  Web Oficial Dr Young  Vdeo  en ingls   InfoVacunas 
2915,CRITICAL,Contribuciones en apoyo  6D para comprar velas  cruces  macetitas de flores   lleva t tambin   movimientomayores  org Que lo sepis no queremos divisiones entre vacunados y no vacunados  queremos estar todos en defensa de una sanidad eficaz sin conflicto de intereses  y reforzar derechos para que nunca vuelvan ms cuarentenas  ni estrategias equivocada sanitarias porque no tienen el ms mnimo debate y honestidad  Rechazamos una sanidad de pensamiento nico  sin valores y con graves y escandalosos conflicto de intereses  Redifusin t  me  difusionurgente telegram oficial de manifestacin  6DMadrid en Cibeles de 13 a 15 horas  si olvidamos estamos condenamos a repetir esta tragedia basta ya pedimos salud libertad y derechos  celebra el da de la Constitucin en la calle  frente al oficialismo complaciente  no permitamos que nos sigan maltratando   MM  nuncams abandonados  porellos  portodos pedimos  leyesnuncams apoya  manifiestomayores Nos este sbado en Callao de 19 a 21 horas  en libertad somos 
1179,CONSPIRACY,  Dolors GD nos cuenta sus efectos adversos tras administrarle el frmaco conocido como  vacuna  de  Pfizer   Padece dolor muy fuerte en los riones  dolor e hinchazn de vientre  aplastamiento de vertebra D12 reciente con hematoma   No me ca ni me ocurri nada que pudiera relacionarlo con lo que me pasaba  El hecho est en que tuvo relacin con la vacuna  Deseamos a DOLORS y a todas las vctimas de las vacunas una pronta RECUPERACIN en su salud y JUSTICIA en sus vidas   El sistema pretende SILENCIAR a las vctimas de las vacunas  NOSOTROS SER SU ALTAVOZ  Aydanos a DIFUNDIR Aydanos a AYUDAR    DEJA tu TESTIMONIO   WEB   GRUPO   CANAL    AfectadosPorLasVacunas  LaVozDeLosInvisibles  Testimonios  Web  Riones  Rion 
4030,CRITICAL,El cantante y rapero pop Justin Bieber ha aprendido por las malas que  vacunarse  contra el coronavirus de Wuhan  Covid  19  fue una muy mala idea  https  periodismo  alternativo  com  el  rostro  de  justin  bieber  paralizado  con  el  sindrome  de  ramsay  hunt  una  conocida  reaccion  adversa  de  las  vacunas  contra  el  covid  
2965,CRITICAL,A mi me comentaron de algunos fallecimientos de docentes en centros educativos en los primeros meses de vacunacin  pero nunca ms se supo  
896,CRITICAL,Silvestre no te vacunes mas  conocia aun amigo tenia dudas sobre la vacuna y por trabajo sela exigan  Encima el muchacho dela segunda dosis se sentia muy cansado  cuando siempre caminaba tanto  Leddaba bastante dolores de cabeza y no quiero asustar pero muri 7 Sep 2021 de un ictus puta vacuna le extrao tanto me dijo no te vacunes nia me siento muy mal yya no me hablo mas semanas despues me enter staba en coma 
152,CONSPIRACY,Esto me pas en marzo y a fuerza de entrenar y con paciencia el tema de las pulsaciones se han ido normalizando  lo que tengo ahora son dolores articulares y en tendones que eso tambin rara vez me pasaba pero con suplementos voy aguantando  tambin parece que tengo como ms ansiedad pero ya no s si es por todo lo que estamos viviendo o es por la enfermedad que pas  A mi mujer por desgracia se lo pegue yo  sin embargo a ella le afecto levemente  pero perdi el olfato hasta ahora que lo est empezando a recuperar  tiene das que huele ms y das que huele menos  una mierda todo esto  Yo creo que el covid lo pegan los vacunados esa es la verdadera pandemia y nos quieren hacer ver que el problema somos los no vacunados  Mi consejo es que os alejeis de los vacunados por lo menos cuando la tienen recin puesta y tienen sntomas gripales  porque es altamente contagioso  
3282,CRITICAL,Ver  Comisin de Investigacin relativa a la gestin de las vacunas y el Plan de Vacunacin en Espaa  en YouTube https  youtu  be  vXrz3e8L1SE Sin estar de acuerdo plenamente con eso del final de que  quiz una dosis para todos   los 12 puntos son demoledores  Sabans marea la perdiz para preguntar  incapaz de centrar el tiro  y la rubia Prieto atrincherada en el mantra de que  las vacunas salvan vidas  Durar poco en la red  
946,CRITICAL,46 aos primera vacuna de moderna en junio Me dan hora para la segunda y se confunden y me Iban a poner Pfizer  suerte que pregunt  No me la puse Espero estar de vacaciones para no encontrarme mal ya que soy autnoma  Empiezo con dolor de piermas que nunca he tenido y com morados sin darme golpes  Voy al mdico vascular y me dice inflamacin venosa  Efecto de la vacuna y que tiene muchos casos  No me he atrevido con la segunda 
80,CRITICAL,Buenas  mi nombre Daniel y estoy un poco preocupado ya que mi suegra vacunada 3 veces y luego a los 10 das sali con parlisis fcil y ACV  Ecv  estando en el hospital central de san felipe Yaracuy Venezuela mnimo 7 casos al da eran atendidos hasta la fecha no se cmo estn las estadsticas en esos casos  ya hace dos das mi madre fue operada de la vescula siendo ella la 4 persona del da operada por lo mismo y hoy al darle de alta fueron ingresas al pabelln 5 personas hasta las 2 pm de la tarde desconozco si hay ms luego de esa hora  Vi a doctores preocupados por tantos cosas pero nadie mi ninguno dicen nada  Gracias 
2167,CRITICAL,Dr Federico Gutirrez Buen da  Represento un colectivo que lo conforman afiliados profesionales en la salud  profesionales en distintas reas  contamos con amigos y simpatizantes somos un poco ms de un milln de personas  es decir un porcentaje significativo de la poblacin colombiana  Tenemos varias preguntas para usted  Ya que es usted el ms opcionado a ganar las elecciones presidenciales del 2022  Como Mdicos y sector salud Somos de servicio y en este tiempo de pandemia hemos tenido que ver con mucha tristeza y dolor  atropellos causados por las directrices que se han determinado desde el Gobierno nacional  ya que han adoptado lineamientos de organizaciones internacionales  En mayo del 2020 Solicitamos ante el Invima que se abriera el estudio cientfico para determinar la NO toxicidad del Dixido de Cloro y nunca se nos permiti abrir ni siquiera el debate  se nos neg y perguio por adoptar medicinas alternativas para buscar sanar a Personas enfermas por el sars  covi2  violando as tratados internacionales como el tratado de Helsinky respaldo por derechos humanos entre otros  donde Se nos avala como Ciudadanos del mundo  buscar nuestros propios remedios cuando el estado no est en condiciones de suministralos y este es uno de esos casos  entendimos que la pandemia nos sorprendi a muchos  que nadie tiene la ltima palabra  esto sumado al NO inters del gobierno de invertir en ciencia en nuestro pas es obvio que agrav el Proceso  ya que nos toc repetir  repetir y obedecer los equvocos  A lo largo de esta pandemia hemos visto a miles personas sanar con distintos tratamientos alternativos  pero se nos prohibi adoptarlos a pacientes en clnica  queremos saber desde su gobierno con vicepresidente mdico  que medidas adoptar frente a esta gran preocupacin que nos asalta a tantas personas en Colombia   Su eslogan es muy bonito dice   El Presidente de la gente   Este es un tema importante que debemos abordar  Hay dictaduras comunistas hablando de polticas  de las cuales nos queremos librar  Pero estamos atravesando por una dictadura sanitaria  y de eso ningn candidato dice nada  Dr Federico  Ser SI o NO obligatorio el pasaporte sanitario   Ser SI o NO obligatoria la sustancia experimental llamada vacuna covi 19   Abrirn los estudios Cientficos para determinar la Aplicacin de medicinas alternativas para el manejo de sars  covi2 con todas sus cepas   Dr Fico Gutirrez Hablemos de Libertades  Muchas Gracias por su pronta respuesta  Att  Dra Claudia Cepeda  Presidente de la coalicin mundial de la salud  sede Colombia  
207,CRITICAL,Hola chicos y chicas  Me presento  Me llamo Judit  tengo 29 aos  soy una chica muy deportista y con una vida sana  Os quiero contar mi experiencia con la dichosa vacuna de Moderna  si bien mis sntomas secundarios no han sido graves  si han sido desagradables y ante todo  desconcertantes  Me puse la primera dosis a principios de Julio  y con esa dosis no tuve mucho problema  Me sent un par de das como de resaca y dolorcito de brazo  sin ms  En seguida recupere mi ritmo normal de trabajo y entrenamiento  corriendo rend bien en seguida  La historia se torci con la segunda  El mismo da que me la pusieron  que fue por la tarde  fui al gimnasio y todo bien  pero por la noche ya tena el dichoso dolor de brazo  Al da siguiente  fiebre de 39  Tuve que coger la baja dos das  Cuando ya se me pas la fiebre y estaba ok  volv a trabajar y a entrenar  Entrenando  mis pulsaciones se haban disparado  Pens que en pocos das se iria  y una mierda  Me pas todo el mes de Agosto con un rendimiento de mierda  mi cuerpo no daba la talla en los entrenos  cansancio  desanimo  A la misma semana de haberme puesto la segunda vacuna  un sabado por la noche tuve como taquicardias  fue desagradable total  A los 15 das de la segunda dosis  patapln  me puse malisima de la barriga  vomitando un montn durante una noche  algo que no me pasaba de haca mnimo 2 aos  Yo no s que cojones llevan estos venenos  pero todos mis amigos corredores reportan efectos similares al mo  bajada drstica de rendimiento durante un mes o dos  Os puedo asegurar que los deportistas de lite  estn cayendo y con razn de ser  Espero que mi historia os sirva  Podis compartirla y aqu estoy para lo que queris  Obviamente  con mi edad y con esta experiencia  no me vacunan de la tercera aunque me veten de mi amado gimnasio  Antes va mi bienestar y ese mes de agosto horrible en rendimiento nadie me lo va a devolver  Y no  no fue el calor de ese mes porque yo en julio estaba a pleno rendimiento con un clima similar  Un saludo a todos y a resistir  Mi chico no se ha vacunado y bien que hace  
983,CRITICAL,Buenas noches  Me gustara hacer una consulta que me tiene algo preocupada  A mi hijo le toca en dos semanas la vacuna de los 6 aos  Una compaera  vacunada contra el covid  le han puesto hoy la de edad  un pinchazo  Yo he llamado para pedir cita para mi hijo  no vacunado contra el covid  y me han dicho que son dos dosis la de 6 aos  La verdad  me da miedo que sin mi autorizacin intente ponrsela  Alguien sabra aclararme si es una o dos  
567,CRITICAL,A mi me ha pasado eso este invierno  Muchos familiares se vacunaron y tambin compaeros del trabajo  En alguna ocasion me desperte por la noche por sensacion de falta de aire  Lleva un tiempo sin pasarme  No se si tendr relacin pero eso no me habia pasado nunca antes  
4524,CRITICAL,Pgina 8 de 9   TRAS LA VACUNA COVID19  Vacuna contra el Coronavirus  en Singapur  432 informes de efectos secundarios https  www  scmp  com  week  asia  health  environment  article  3119840  coronavirus  vaccine  singapore  435  report  side  effects Fimea reporta ya 439 eventos adversos tras la vacunacin  146 graves  https  www  fimea  fi  tietoa _ fimeasta  ajankohtaista  koronavirus  covid  19  koronarokotteiden  haittavaikutusilmoitukset La vacuna no frena los contagios entre sanitarios  5  594 ms en slo una semana https  www  larazon  es  sociedad  20210116  ktbjquxn7venfmwjis43dodmdm  html 4  500 personas ms con Covid despus de recibir la primera dosis de la vacuna en Israel https  israelnoticias  com  seguridad  4  500  personas  con  covid  despues  de  recibir  primera  dosis  de  vacuna  Al menos 12  000 personas dieron positivo a Covid tras recibir la vacuna de Pfizer en Israel https  www  eluniversal  com  mx  mundo  coronavirus  12  mil  personas  con  el  virus  tras  recibir  vacuna  de  pfizer  en  israel Se reportan 15  923 reacciones adversas a la vacuna en EEUU https  www  medalerts  org  vaersdb  findfield  php  TABLE  ON  GROUP1  AGE  EVENTS  ON  VAX  5B  5D  COVID19 761 ancianos fallecen por Covid  19 en las residencias espaolas en una semana tras la vacunacin  y cientos de nuevos positivos  https  actualidad  rt  com  actualidad  382634  peor  cifra  fallecimientos  ancianos  residencias  abril Medarlers reporta ya 926 muertes en EEUU tras la vacunacin https  medalerts  org  vaersdb  findfield  php  TABLE  ON  GROUP1  AGE  EVENTS  ON  VAX [] COVID19  DIED  Yes 
1201,CONSPIRACY,  INSTITUTO de VACUNACION INFANTIL Ms entidades SUPRANACIONALES para acribillar a VACUNAS a la poblacin  en este caso INFANTIL Adjuto  BOE Num  105 BOLETIN OFICIAL DEL ESTADO Martes 3 de mayo de 2022 Sec  I Pag  60556 I DISPOSICIONES GENERALES JEFATURA DEL ESTADO Instrumento de adhesion al Acuerdo sobre el establecimiento del Instituto Internacional de Vacunas  hecho en Nueva York el 28 de octubre de 1996    Estrellas invitadas a la formacin de otra entidad filial de la ONU  la  OMS y  GAVI y pagado con TU DINERO  directa o indirectamente  a travs del gobierno que  vela por el bien comn   y con sede en la repblica de COREA   Qu podra ir mal    Imgenes aqu    Por qu le llaman PROTECCIN  cuando quieren decir C O N T R O L       Spain _ Denuncia 
3336,CRITICAL,Para obtener un certificado de vacunacin registrado  firmado por un mdico y que figure en la base de datos del departamento de salud del estado como vacunado sin tomar la vacuna COVID  19 NUESTROS SERVICIOS  Proporcionamos carnet de vacunacin COVID  19  pruebas PCR   Licencia de conducir  pasaporte NB Realizar pedidos y realizar el pago despus de la confirmacin  snapchatdankpl21  Telegrama durandpicard  Quiero mi libertad sin esta puta vacuna estoy a su disposicion para la creacion de sus pasaportes sanitarios dosis completas   Pago despus de la confirmacin Telegram  dr _ durand _ antivaccin 
9163,CRITICAL,EPIDEMILOGO Y CARDILOGO DE DALLAS  EEUU    Dr PETER McCOLLOUGH PARA TODOS AQUELLOS QUE TODAVA NO SE HAN PERCATADO QUE LAS  VACUNAS  SON PELIGROSSIMAS PARA LA SALUD  https  t  me  medicosporlaverdadar 
1027,CRITICAL,Hola  mi padre  de 78 aos  sobrevivi a un infarto al miocardio justo a los 8 meses de haber recibido la 2da dosis de Pfizer  presenta una aparente hipertrofia ventricular an a la espera de confirmar si se realizar el cateterismo  maldita vacuna  era un hombre sano  su presin se le descontrol despus de las vacunas y le sobrevino ese infarto que nunca le dio sntomas  Cmo lo detectamos  Pues una madrugada estaba como sedado  pareca un zombie  lo llevamos al mdico y entre otras cosas tambin detect que el cloro y sodio estaban bajsimos  
4044,CONSPIRACY,Felipe Sexto  Rusia es una amenaza para el  Nuevo  Orden Mundial    Pero las vacunas y las Farmacuticas no lo son a pesar de llevar millones jodidos  
2300,CRITICAL,JUEZ DE EEUU OBLIGA A LA FDA A QUE DESCLASIFIQUE LOS DATOS SOBRE LA VACUNA DE PFIZER SE REVELAN 9 PAGINAS COMPLETAS DE EFECTOS ADVERSOS DE DOCUMENTO CONFIDENCIAL DE PFIZER Elaborado por el propio PFIZER entregados a la FDA en Abril de 2021 se muestran la lista de efectos adversos de su frmaco gnico experimental de ARNm  La FDA solicit entregarlos en un plazo de 75 aos y el Juez les dio 3 meses aceptando la peticin de la asociacin phmpt  org  Ahora podemos verlo  El recopilatorio del listado de efectos lo podis ver en las pginas de la 30 a 38  Aqu el enlace de descarga directo del documento  https  phmpt  org  wp  content  uploads  2021  11  5  3  6  postmarketing  experience  pdf En Espaol traducido por cortesa de El Diestro  https  www  eldiestro  es  wp  content  uploads  2022  03  5  3  6  postmarketing  experience  1  pdf Ms documentos desclasificados y la web de la asociacin medica por la transparencia de EEUU  https  phmpt  org  pfizers  documents  https  t  me  medicosporlaverdadar 
2250,CRITICAL,Web del gobierno de Espaa con las informaciones oficiales de cada vacuna Covid por marca  En la de PFIZER  Comirnaty  que es la que ms se inocula  En las pginas 5  7  15  16  17  66  67  82  pueden leer la lista de efectos adversos  El PDF confirma en la pg 66 que solo tienen comercializacin de uso de emergencia  Detalla que las vacunas gnicas de ARNm se encuentran en fase de ensayos hasta diciembre 2023 y julio 2024 para establecer su seguridad  por tanto son experimentales    Pgina 67 del PDF  Indica que no hay estudios realizados ni de genotoxicidad ni sobre carcinogenicidad   Pag15  Indica que el  medicamento  no debe mezclarse con otros   Pag16  Web del Gobierno de Espaa  https  www  vacunacovid  gob  es  preguntas  y  respuestas  cuales  son  las  contraindicaciones  de  la  vacuna  contra  el  covid  19 Canal  https  t  me  elinvestigador _ org 
1082,CRITICAL,Robert F Kennedy Jr  rompe la narrativa  segura y efectiva  con datos del propio ensayo clnico de Pfizer  Hubo 20 personas que murieron en el grupo de la vacuna durante ese perodo de 6 meses de los 22 000  Hubo 14 personas que murieron en el grupo del placebo  Lo que eso significa  segn los propios datos de Pfizer  es que si tomas la vacuna  tiene un 48  ms de probabilidades de morir por todas las causas en los prximos 6 meses    Si te vacunas  tienes un 500  ms de probabilidades de sufrir un ataque al corazn que te mate en los prximos 6 meses que si no te vacunas  Tambin significa que por cada vida que salvan de la COVID  estn matando a cuatro personas por la vacuna   https  rumble  com  v106lwz  robert  kennedy  jr  pfizers  own  data  shows  this  is  the  deadliest  vaccine  ever  ever  html 
3746,CRITICAL,  PARA IMPRIMIR Y PEGAR O REPARTIR   MXIMA DIFUSIN   NO a la vacunacin infantil y juvenil  https  periodicoelpacifico  blogspot  com  2021  09  vacunacion  infantil  y  juvenil  paren  html   Los colegios NO podrn pedir el certificado de vacunacin ni a alumnos ni a trabajadores  https  www  ultimahora  es  noticias  local  2021  09  15  1300449  coronavirus  baleares  colegios  pueden  pedir  certificado  vacunacion  html   Informacin MUY importante y de inters  https  t  me  lasaludentusmanos  10051   nete    teodoro9 
4565,CONSPIRACY,  Ya est publicado el Estudio NanoTec de  InfoVacunas  Anlisis observacional de los cristales hallados en vacunas Covid  Estudio del nivel tecnolgico actual en materia de Biochips El informe contiene 239 pginas con ms de 1  000 imgenes y 240 fuentes cientficas  En la primera parte se hace una comparativa entre los cristales hallados en las vacunas Covid y cristales de sal y azcar   Ambos elementos presentes en la lista de ingredientes de las vacunas Covid   En la segunda parte se analiza la posible introduccin  infiltrados entre los cristales de sal  de algn tipo de biochip microfludico  Y para ello analizaremos el estado tecnolgico actual en la materia  El Estudio NanoTec es un informe dirigido tanto para profesionales en el mundo de la nanobiotecnologa  como para principiantes en la materia  Lo puedes leer o descargar aqu    Drive privado del autor  InfoVacunas 
758,CRITICAL,Yo me puse la primera en Agosto  en una semana empec con Tinnitus y fuertes dolores de cabeza  Nunca habia tenido ningun problema neurologico antes  Al mes de la primera tambin apareci eczema en la piel con dolor  Por supuesto no me voy a poner una vacuna mas en la vida  Hago protocolos de desintoxicacin y la cosa mejora poco a poco  
595,CRITICAL,La ficha tcnica de Pfizer dice que  se desconoce la duracin de la proteccin proporcionada por la vacuna   Conozco sanitarios que no se han ledo la ficha  mdicos  enfermeras y autoridades sanitarias  conocis  La gente lo que tiene es mucha fe en las vacunas  ms que los propios fabricantes 
2065,CRITICAL,Sebasthian Carlson Applebees  de 56 aos  falleci el 1 de noviembre de 2021 por complicaciones graves despus de la primera dosis de Moderna  Tenia miedo de vacunarse pero ante la insistencia de su mdico el 17 de agosto de 2021 tom la primera dosis  Desarroll sndrome inflamatorio multisistmico que le caus falla orgnica multisistmica  estuvo en UCI varias semanas  era pinchado hasta 24 veces y reciba 6 o 7 intravenosas diarias  dijo que ya no era tratado como un ser humano con sentimientos y una vida  sino como un conejillo de indias al que los mdicos vean progresar hacia su muerte  Sebasthian se asegur de que su muerte no fuera en vano advirtiendo a otros de que no se vacunaran  en sus propias palabras narr lo que le sucedi y quedo consignado en su obituario   Si no est vacunado  no lo haga a menos que est listo para sufrir y morir   FUENTE  OBITUARIO Recopilacin de casos que han presentado efectos adversos o muertes posteriores a la  inyeccin   https  t  me  EFECTOSADVERSOS1 
5032,CRITICAL,SPIKE esto es lo que hace  Dr Ryan Cole   Esto no es normal   el embalsamador Richard Hirschman publica imgenes de cogulos de sangre increbles En 60 segundos  ver algo que solo se encuentra en personas vacunadas  Esto es lo que les sucede a algunas personas despus de vacunarse   Es de extraar que estemos viendo tantas lesiones y muertes por vacunas  Esto se toma de una arteria de un hombre que muri despus de la vacunacin contra el COVID  Richard est viendo estos cogulos ahora en el 83  de los 35 casos que hizo este mes  Me ofrec a mostrar todos mis videos a los CDC y la FDA  pero dudo seriamente que alguna vez me respondan  Simplemente no quieren tener que lidiar con pruebas como esta  https  stevekirsch  substack  com  p  i  offered  to  share  embalmer  videos 
